STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10
541,23/12/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,7,13,58
541,24/12/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,6,11,59
541,29/12/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,8,14,62
541,30/12/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,7,13,64
541,31/12/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,7,13,66
602,01/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,9,18,164
602,01/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,187
602,01/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,188
602,01/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,121
602,20/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,15,156
602,21/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,261
602,22/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,107
602,24/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,93
602,27/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,140
602,28/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,203
602,29/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,146
602,30/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,151
602,02/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,153
602,02/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,131
602,02/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,16,165
602,02/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,260
602,02/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,15,184
602,02/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,158
602,02/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,16,114
602,02/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,13,139
602,13/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,14,276
602,17/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,14,158
602,19/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,15,67
602,20/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,16,74
602,24/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,76
602,26/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,15,84
602,28/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,17,44
602,03/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,16,105
602,03/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,16,168
602,03/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,16,120
602,03/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,119
602,03/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,15,153
602,03/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,17,139
602,03/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,13,139
602,18/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,15,85
602,19/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,17,120
602,20/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,17,85
602,21/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,17,159
602,24/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,97
602,25/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,18,128
602,26/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,17,190
602,27/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,17,165
602,28/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,9,19,197
602,31/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,9,19,142
602,04/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,153
602,04/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,129
602,04/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,17,114
602,04/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,16,100
602,04/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,16,80
602,04/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,16,84
602,04/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,18,105
602,04/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,136
602,04/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,126
602,17/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,163
602,21/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,15,145
602,22/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,122
602,25/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,93
602,05/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,84
602,05/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,15,41
602,05/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,47
602,05/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,78
602,05/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,75
602,13/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,66
602,15/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,79
602,16/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,108
602,19/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,114
602,20/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,83
602,21/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,17,71
602,22/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,18,33
602,26/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,75
602,27/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,28
602,28/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,41
602,29/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,35
602,30/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,11,44
602,06/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,26
602,06/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,12,92
602,06/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,28
602,06/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,35
602,06/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,19
602,06/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,18,56
602,06/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,16,43
602,06/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,46
602,13/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,12,39
602,16/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,9,15,30
602,17/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,53
602,18/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,15,30
602,19/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,25
602,20/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,12,26
602,24/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,16,69
602,25/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,18,31
602,26/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,26
602,27/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,53
602,30/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,9,20
602,07/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,33
602,07/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,11,22
602,07/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,18,28
602,07/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,9,19,57
602,07/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,9,12,54
602,07/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,9,18,38
602,07/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,17,39
602,07/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,14,50
602,07/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,14,43
602,14/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,16,33
602,15/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,17
602,16/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,10,17,38
602,17/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,20,29
602,18/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,42
602,21/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,13,25
602,22/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,39
602,23/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,34
602,24/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,28
602,25/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,25
602,28/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,30
602,31/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,28
602,08/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,15,29
602,08/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,4,12,27
602,08/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,36
602,08/06/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,12,56
602,08/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,14,42
602,08/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,46
602,08/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,4,11,40
602,08/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,12,50
602,13/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,50
602,14/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,11,59
602,19/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,12,66
602,20/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,12,69
602,22/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,11,57
602,25/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,8,57
602,26/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,12,63
602,28/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,13,50
602,29/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,11,48
602,09/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,9,51
602,09/02/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,14,42
602,09/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,4,8,57
602,09/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,42
602,09/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,44
602,09/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,39
602,09/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,16,39
602,09/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,41
602,09/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,15,60
602,09/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,45
602,15/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,44
602,16/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,36
602,17/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,58
602,18/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,58
602,19/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,13,47
602,22/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,16,43
602,23/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,13,42
602,24/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,26
602,25/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,29
602,26/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,26
602,29/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,13,51
602,10/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,10,14,42
602,10/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,46
602,10/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,48
602,13/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,43
602,14/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,49
602,15/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,55
602,16/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,46
602,17/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,44
602,20/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,40
602,21/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,48
602,22/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,55
602,27/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,56
602,28/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,71
602,29/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,65
602,30/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,15,54
602,11/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,64
602,11/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,56
602,11/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,90
602,11/07/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,63
602,11/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,57
602,11/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,55
602,11/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,61
602,13/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,55
602,14/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,53
602,17/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,15,67
602,18/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,72
602,19/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,65
602,20/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,62
602,21/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,68
602,25/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,64
602,26/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,63
602,27/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,12,60
602,28/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,14,63
602,12/01/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,66
602,12/03/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,16,58
602,12/04/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,12,62
602,12/05/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,65
602,12/08/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,66
602,12/09/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,57
602,12/10/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,63
602,12/11/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,12,64
602,12/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,59
602,15/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,67
602,16/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,13,67
602,17/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,60
602,18/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,13,55
602,19/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,12,60
602,22/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,14,60
602,23/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,64
602,24/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,8,16,70
602,29/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,5,12,64
602,30/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,6,12,62
602,31/12/2014,Assam,Guwahati,Guwahati University Campus Dist Kamrup Guwahati,7,14,62
603,01/07/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,14,34
603,01/10/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,15,24
603,28/01/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,12,24
603,02/04/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,12,20
603,21/02/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,11,20
603,28/02/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,5,12,26
603,03/04/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,13,27
603,03/07/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,14,13
603,14/03/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,13,42
603,17/03/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,13,34
603,21/03/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,5,14,35
603,24/03/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,34
603,22/04/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,14,21
603,25/04/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,13
603,05/06/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,12,12
603,05/09/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,18
603,20/05/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,14,36
603,23/05/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,13,29
603,27/05/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,11,24
603,30/05/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,10,19
603,06/03/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,3,7,47
603,06/06/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,3,7,23
603,24/06/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,5,11,21
603,26/06/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,11,29
603,07/01/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,12,46
603,07/03/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,11,55
603,07/08/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,12,59
603,07/10/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,12,51
603,15/07/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,12,46
603,17/07/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,11,38
603,22/07/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,4,11,43
603,24/07/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,5,9,30
603,28/07/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,5,9,34
603,31/07/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,4,8,42
603,08/11/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,9,24
603,13/08/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,10,33
603,19/08/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,11,46
603,21/08/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,5,10,43
603,26/08/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,12,45
603,28/08/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,12,64
603,09/02/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,5,10,24
603,09/04/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,11,47
603,09/09/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,12,51
603,09/11/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,4,10,32
603,16/09/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,12,52
603,18/09/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,12,51
603,10/07/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,37
603,10/09/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,42
603,14/10/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,13,49
603,16/10/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,47
603,21/10/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,12,50
603,28/10/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,13,35
603,30/10/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,13,48
603,11/04/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,13,62
603,11/06/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,36
603,11/11/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,58
603,13/11/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,12,73
603,18/11/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,13,66
603,20/11/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,69
603,25/11/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,56
603,27/11/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,14,63
603,12/02/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,57
603,12/04/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,12,58
603,12/09/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,64
603,12/11/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,12,64
603,15/12/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,14,63
603,17/12/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,8,13,78
603,22/12/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,7,13,60
603,24/12/2014,Assam,Guwahati,Boargaon Dist KamrupGuwahati,6,12,69
587,01/03/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,7,15,107
587,01/09/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,6,15,125
587,01/11/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,7,15,115
587,15/01/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,6,14,118
587,17/01/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,5,18,78
587,20/01/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,5,15,70
587,22/01/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,5,15,111
587,30/01/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,6,15,118
587,02/01/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,7,15,164
587,02/04/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,7,16,117
587,02/07/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,7,18,115
587,02/10/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,5,16,184
587,13/02/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,6,15,140
587,19/02/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,7,14,78
587,22/02/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,9,18,76
587,25/02/2014,Assam,Lakhimpur,Bazar Patti North Lakhimpur TownLakhimpur Assam,8,15,64
