STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10,SPM
333,28/03/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,16,107,59
333,29/03/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,15,104,42
333,4/1/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",15,16,125,60
333,4/2/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",18,20,109,52
333,4/8/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",15,21,113,48
333,4/9/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",18,18,127,42
333,15/04/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",15,17,108,48
333,16/04/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",15,17,106,46
333,22/04/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",16,17,112,58
333,23/04/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",17,18,119,66
333,5/6/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",15,25,109,73
333,5/7/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",16,24,113,67
333,13/05/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,24,125,81
333,14/05/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,25,127,59
333,20/05/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,24,118,67
333,21/05/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",16,23,139,75
333,27/05/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",16,25,151,94
333,28/05/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,25,126,102
333,6/3/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,18,101,38
333,6/6/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,97,26
333,6/11/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,19,92,30
333,14/06/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",NA,NA,116,42
333,19/06/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,20,87,24
333,22/06/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,18,115,40
333,27/06/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,19,106,36
333,29/06/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,18,103,34
333,7/1/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",11,17,99,22
333,7/6/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,19,92,18
333,7/8/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,18,99,20
333,7/11/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,18,120,26
333,15/07/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,18,83,18
333,18/07/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,94,22
333,22/07/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,20,106,20
333,25/07/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",11,17,91,20
333,29/07/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,18,94,16
333,8/3/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,18,81,18
333,8/5/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,16,97,20
333,8/8/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,91,24
333,8/12/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,80,18
333,15/08/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,89,22
333,19/08/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,72,16
333,22/08/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,18,84,20
333,26/08/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,18,86,18
333,29/08/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,74,16
333,9/2/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,16,87,18
333,9/5/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,16,85,20
333,9/11/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,17,93,24
333,9/12/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,16,89,20
333,16/09/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,74,18
333,19/09/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,74,16
333,26/09/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,17,62,16
333,27/09/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,18,72,20
333,30/09/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,25,91,29
333,10/3/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",16,28,96,46
333,10/7/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",16,26,90,34
333,10/10/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",20,25,86,31
333,14/10/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",18,22,92,42
333,17/10/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",19,21,94,53
333,21/10/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",18,23,90,38
333,24/10/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",19,26,97,41
333,28/10/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",19,25,84,29
333,31/10/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",19,26,95,33
333,11/2/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",11,20,95,28
333,11/3/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,124,29
333,11/4/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",16,19,109,31
333,11/5/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,17,97,29
333,18/11/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",18,24,99,53
333,21/11/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",18,24,78,36
333,25/11/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",17,27,92,47
333,28/11/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",19,26,96,59
333,12/2/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,16,102,38
333,12/5/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,16,97,32
333,12/9/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,17,110,44
333,12/12/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,16,98,29
333,16/12/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,84,26
333,19/12/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,17,93,37
333,21/12/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",14,17,113,47
333,22/12/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,18,91,28
50,14/03/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",15,19,63,23
50,15/03/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",15,17,58,34
50,18/03/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",16,17,68,27
50,19/03/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,17,64,36
50,25/03/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,17,63,41
50,26/03/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",15,18,71,27
50,4/1/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",15,22,65,31
50,4/2/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",16,21,59,33
50,4/8/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",15,18,68,26
50,4/9/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",15,18,64,33
50,15/04/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",14,19,66,52
50,16/04/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,19,67,36
50,22/04/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,19,64,31
50,23/04/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,18,66,34
50,5/6/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",11,20,75,22
50,5/7/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",11,19,69,27
50,13/05/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",12,20,71,31
50,14/05/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",12,23,66,37
50,20/05/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",11,20,71,28
50,21/05/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",12,24,63,24
50,27/05/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",11,22,73,33
50,28/05/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",11,20,72,41
50,6/3/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,13,64,18
50,6/6/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,72,22
50,6/11/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,13,70,20
50,14/06/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",NA,NA,73,21
50,19/06/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,14,74,23
50,22/06/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,13,76,22
50,27/06/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,66,18
50,29/06/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,75,20
50,7/1/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,43,20
50,7/6/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,14,48,18
50,7/8/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,14,47,16
50,7/11/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,14,41,18
50,15/07/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,45,21
50,18/07/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,55,18
50,22/07/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,53,16
50,25/07/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,40,16
50,29/07/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,48,20
50,8/3/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,46,18
50,8/5/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,47,22
50,8/8/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,52,18
50,8/12/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,43,20
50,15/08/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,55,22
50,19/08/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,48,16
50,22/08/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,43,20
50,26/08/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,51,20
50,29/08/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,11,52,18
50,9/2/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,46,18
50,9/5/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,47,16
50,9/11/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,41,16
50,9/12/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,13,53,20
50,16/09/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,52,20
50,19/09/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,13,47,18
50,26/09/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,13,47,16
50,27/09/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,12,51,20
50,30/09/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",11,19,51,24
50,10/3/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,20,50,19
50,10/7/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,23,63,27
50,10/10/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",12,17,53,20
50,14/10/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",14,22,67,24
50,17/10/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,18,64,31
50,21/10/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,18,73,34
50,24/10/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",14,19,55,23
50,28/10/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",16,20,67,29
50,31/10/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",15,21,73,28
50,11/2/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,16,66,25
50,11/3/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",11,15,73,31
50,11/4/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",18,23,68,26
50,11/5/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",20,17,77,24
50,18/11/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",12,19,58,20
50,21/11/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",13,19,60,21
50,25/11/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,20,75,33
50,28/11/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",11,21,54,26
50,12/2/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",9,17,50,23
50,12/5/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,17,64,19
50,12/9/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,16,59,27
50,12/12/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,16,67,18
50,16/12/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",10,16,59,31
50,19/12/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",11,15,54,22
50,21/12/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",12,16,69,20
50,22/12/2013,Gujarat,Vadodara,"GPCB Office, Geri Vasahat, Vadodara",12,15,69,26
334,14/03/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",19,31,158,62
334,15/03/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",21,31,149,84
334,18/03/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",26,33,155,71
334,19/03/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",26,31,145,58
334,25/03/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",26,30,139,46
334,26/03/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",29,33,128,68
334,4/4/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",20,31,159,56
334,4/5/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",20,30,153,82
334,4/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",20,28,159,89
334,4/12/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",21,28,141,61
334,18/04/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",19,27,127,56
334,19/04/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",21,28,131,46
334,25/04/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",21,27,130,52
334,26/04/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",22,28,129,62
334,5/6/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,23,161,67
334,5/7/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",13,23,163,73
334,13/05/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",13,24,139,46
334,14/05/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",13,25,161,38
334,20/05/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",12,24,151,79
334,21/05/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",13,24,170,91
334,27/05/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,23,129,49
334,28/05/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",12,21,120,72
334,6/3/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,22,133,58
334,6/6/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",16,23,128,64
334,6/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",16,23,135,68
334,14/06/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",NA,26,139,60
334,19/06/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,22,133,64
334,22/06/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,22,137,54
334,27/06/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,22,133,56
334,29/06/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,23,138,61
334,7/1/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,19,86,48
334,7/6/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",13,18,125,61
334,7/8/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",16,22,111,58
334,7/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,19,118,54
334,15/07/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,21,99,48
334,18/07/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,19,94,36
334,22/07/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,22,105,52
334,25/07/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",13,21,142,59
334,29/07/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,21,107,63
334,8/3/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",12,18,120,48
334,8/5/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,21,113,44
334,8/8/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,25,103,54
334,8/12/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",16,23,121,60
334,15/08/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",16,25,102,62
334,19/08/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,23,120,68
334,22/08/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,23,99,34
334,26/08/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,23,109,56
334,29/08/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,22,103,40
334,9/2/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",16,21,106,40
334,9/5/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",16,22,104,42
334,9/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",16,21,118,55
334,9/12/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,21,102,48
334,16/09/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,20,116,40
334,19/09/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,21,105,38
334,26/09/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,20,86,28
334,27/09/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,18,105,30
334,30/09/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",11,18,36,18
334,10/3/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",12,19,47,21
334,10/7/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",11,17,55,27
334,10/10/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",12,18,52,19
334,14/10/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",13,18,56,31
334,17/10/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",12,19,44,37
334,21/10/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",11,16,51,26
334,24/10/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",11,16,55,29
334,28/10/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,16,54,41
334,31/10/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",13,19,48,29
334,11/4/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",11,19,50,22
334,11/7/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",11,18,59,18
334,11/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",11,16,54,24
334,14/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",10,17,59,20
334,18/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",10,19,40,19
334,21/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",12,17,57,29
334,25/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",10,18,49,34
334,28/11/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",12,17,45,18
334,12/2/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,21,77,33
334,12/5/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,20,103,45
334,12/9/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",16,21,84,39
334,12/12/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,19,83,28
334,16/12/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,21,69,48
334,19/12/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,20,81,31
334,21/12/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",15,22,71,27
334,22/12/2013,Gujarat,Vadodara,"CETP Nandesari, Vadodara",14,19,68,22
367,1/1/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,25.3,112,36
367,1/4/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",15,26.8,106,34
367,1/8/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",15,26.1,114,37
367,1/11/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,25.7,112,35
367,15/01/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",15,26.6,109,34
367,18/01/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",16,27.1,104,32
367,22/01/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",15,25.3,108,35
367,25/01/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,25.1,110,36
367,2/5/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",16,26.7,105,32
367,2/8/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,24.3,102,30
367,2/12/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",15,25.2,98,29
367,15/02/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,24.8,105,32
367,19/02/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,25.2,107,33
367,22/02/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,24.6,101,30
367,26/02/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",13,22.8,104,31
367,28/02/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,24.6,96,28
367,3/11/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",16,21.6,114,32
367,3/12/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",13,24.3,109,47
367,18/03/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",13,24.1,112,29
367,19/03/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",12,22.8,118,26
367,25/03/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",13,23.9,104,35
367,26/03/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,25.4,116,37
367,4/4/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",17,31.3,108,33
367,4/5/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",17,30.2,113,37
367,4/8/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",18,28.2,106,35
367,4/9/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",18,27.5,105,36
367,18/04/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",19,27,106,29
367,19/04/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",17,27.6,108,28
367,22/04/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",19,27.2,107,32
367,23/04/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",19,27.6,115,34
367,5/9/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",15,26,109,43
367,5/10/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",13,26,113,31
367,16/05/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,26.4,101,27
367,17/05/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,25.4,117,51
367,20/05/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",13,25.7,119,23
367,21/05/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,27.2,103,37
367,29/05/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",14,25.4,121,44
367,30/05/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",15,26.6,117,28
367,6/3/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",11,14.8,99,26
367,6/6/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",11,16.5,92,28
367,6/11/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",9,15.8,98,22
367,14/06/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",10,17.2,109,26
367,19/06/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",9,14.9,101,22
367,22/06/2013,Gujarat,Vapi,"GEB, IIIrd Phase, GIDC, Vapi",10,17.1,97,20
