STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10,SPM
10,21/01/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",14.5,122,223.3333333,397.3333333
10,25/01/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",10.7,90.6,237,383.6666667
10,28/01/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",22.6,112.1,230.3333333,457.6666667
10,2/1/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",13.5,108,217,418.3333333
10,2/4/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",17.4,126.5,223.6666667,423.6666667
10,2/7/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",16.4,117.6,239,431.6666667
10,2/10/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",23.8,115,229.3333333,422
10,16/02/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",22.9,117.2,235.6666667,373.3333333
10,19/02/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",22,109.5,188,395.6666667
10,23/02/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",12.6,98.8,166,355.6666667
10,27/02/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",16.9,120.8,226,406.3333333
10,3/3/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",13.1,85.1,139.3333333,326.6666667
10,3/6/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",18.3,111.3,153,343
10,3/9/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",17.8,91.3,146.6666667,331.3333333
10,3/12/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",18.9,101.7,160.3333333,346.3333333
10,15/03/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",14.2,88.9,132.3333333,327.3333333
10,18/03/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",19.9,104.6,187,386.6666667
10,21/03/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",15.1,98,121.3333333,316.3333333
10,24/03/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",12.7,96.3,129.3333333,299.3333333
10,29/03/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",16.4,80.1,104.3333333,237.6666667
10,4/1/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",14,70,123.6666667,284
10,4/4/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",15.5,75.8,103,239.3333333
10,4/7/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",16.2,69.7,112.6666667,256.6666667
10,13/04/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",14.3,74.5,97,224.3333333
10,17/04/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",14.7,65.3,87.66666667,235.6666667
10,20/04/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",11.6,81.5,100.6666667,241
10,23/04/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",12.1,47.1,92.33333333,191
10,26/04/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",9.4,65.9,99,247.6666667
10,29/04/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8.9,67.6,71,165.6666667
10,5/4/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",12.2,62.3,78.66666667,177.6666667
10,5/7/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",10.1,71.9,88.66666667,193.3333333
10,5/10/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6.6,65.1,67,150.6666667
10,13/05/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.4,70.5,72.66666667,179.3333333
10,16/05/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8,63,83,185
10,19/05/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",9.5,67.3,60.66666667,142
10,24/05/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",10.5,59.4,81,193.6666667
10,27/05/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7,70.8,53,152.3333333
10,6/1/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8.6,67.8,65.66666667,137.3333333
10,6/4/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",12.3,59.4,55.33333333,157.3333333
10,6/6/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.6,55.4,47.33333333,173.6666667
10,6/9/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.2,59,68.66666667,145.6666667
10,14/06/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",9.5,66.7,59,136.6666667
10,17/06/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",10.8,57.9,61.33333333,144.3333333
10,22/06/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6.5,49.1,55.33333333,124.6666667
10,25/06/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.1,51.7,62.66666667,133.6666667
10,29/06/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6.6,48.4,58,122
10,7/2/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6.2,49.8,54.33333333,114.6666667
10,7/5/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7,53.8,59.33333333,122.3333333
10,7/8/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8.5,51.3,64,127.6666667
10,13/07/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6.7,41.7,52,110
10,16/07/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",9.2,54.4,46,107.3333333
10,18/07/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8,52.9,52.66666667,113.3333333
10,21/07/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6.5,46.1,46.66666667,109
10,26/07/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.2,42.1,34.33333333,77
10,29/07/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.7,37.4,38,84
10,8/3/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8.2,41.1,53.66666667,91
10,8/6/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.7,43.6,23.33333333,48.66666667
10,8/9/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",10.9,57.8,60.33333333,130
10,8/12/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.3,45.1,43.33333333,98
10,15/08/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8,39.6,36,76.33333333
10,18/08/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",9.3,47,42.66666667,97.33333333
10,23/08/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",10.3,47.7,53,115
10,26/08/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6.8,49.7,45.66666667,121.6666667
10,9/2/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8.7,45.7,38,98
10,9/7/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6,43,40.66666667,75.33333333
10,9/10/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",9,47.4,60,124.3333333
10,13/09/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6.8,46.7,44.66666667,106
10,16/09/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.7,50.1,46.66666667,95.33333333
10,19/09/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",6,38.8,43.33333333,79.33333333
10,22/09/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8.3,55.1,55.66666667,87.66666667
10,28/09/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8.7,49.2,62.66666667,127
10,10/1/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",10.6,54.4,71,146.6666667
10,10/5/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",11,64.3,80.66666667,149
10,10/8/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8.2,61.4,62,138.3333333
10,10/11/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",10.1,70.3,90.33333333,188.6666667
10,14/10/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",8.6,61.8,68.33333333,135.6666667
10,18/10/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",15.2,62.5,101.6666667,192.6666667
10,21/10/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",7.1,55.8,85.33333333,178.3333333
10,24/10/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",13.8,68.4,111.3333333,189.6666667
10,27/10/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",11.4,64.3,119.3333333,195
10,11/1/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",13.1,75.5,106,201.3333333
10,11/3/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",16.6,62,110.3333333,210.3333333
10,11/9/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",10.9,67.2,121,227
10,11/12/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",14,73.2,130.6666667,241
10,17/11/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",9.7,70.8,124.6666667,217.3333333
10,20/11/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",15.6,76.8,137,224.3333333
10,24/11/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",16.2,72.8,165.6666667,256.3333333
10,26/11/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",11.2,83.4,224,305.6666667
10,29/11/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",13.6,75.5,206.6666667,333.6666667
10,12/2/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",15.7,94.7,200.6666667,343
10,12/5/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",15.1,80.5,212.6666667,318.3333333
10,12/8/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",12.3,71.4,94.33333333,135
10,13/12/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",18.6,74.7,171.3333333,290.3333333
10,16/12/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",17.2,83,210.6666667,329.6666667
10,19/12/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",16.4,82.6,215.3333333,368
10,22/12/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",14.3,90.2,195,335.6666667
10,28/12/2010,West Bengal,Howrah,"Naskarpara Pump House, Ghuseri, Howrah",18.4,87.1,245.3333333,394.3333333
11,1/1/2010,West Bengal,Howrah,"Bator, Howrah",11.4,93.3,196.6666667,366.6666667
11,1/5/2010,West Bengal,Howrah,"Bator, Howrah",17.5,86,202,379
11,1/8/2010,West Bengal,Howrah,"Bator, Howrah",8.5,98.9,229.3333333,392
11,1/11/2010,West Bengal,Howrah,"Bator, Howrah",10.6,109.3,222.3333333,354
11,14/01/2010,West Bengal,Howrah,"Bator, Howrah",14.6,89.9,214,337.6666667
11,17/01/2010,West Bengal,Howrah,"Bator, Howrah",10.9,88.6,202.3333333,371
11,21/01/2010,West Bengal,Howrah,"Bator, Howrah",9,82.5,180.6666667,352.6666667
11,25/01/2010,West Bengal,Howrah,"Bator, Howrah",7.1,76.9,201,359.3333333
11,28/01/2010,West Bengal,Howrah,"Bator, Howrah",12.9,88,227,422.3333333
11,2/1/2010,West Bengal,Howrah,"Bator, Howrah",7.8,86.5,191,376.3333333
11,2/4/2010,West Bengal,Howrah,"Bator, Howrah",12.1,103.6,200.3333333,398.3333333
11,2/7/2010,West Bengal,Howrah,"Bator, Howrah",11.8,95.8,209.6666667,403.3333333
11,2/10/2010,West Bengal,Howrah,"Bator, Howrah",14.6,115.4,220,433.6666667
11,16/02/2010,West Bengal,Howrah,"Bator, Howrah",19.5,108,193.6666667,409.6666667
11,19/02/2010,West Bengal,Howrah,"Bator, Howrah",15.5,96.2,177.6666667,329.3333333
11,23/02/2010,West Bengal,Howrah,"Bator, Howrah",8.4,79.5,131.3333333,306
11,27/02/2010,West Bengal,Howrah,"Bator, Howrah",9.2,95.5,178,353
11,3/3/2010,West Bengal,Howrah,"Bator, Howrah",10.5,72.7,115.3333333,295
11,3/6/2010,West Bengal,Howrah,"Bator, Howrah",13.2,88,141,307.3333333
11,3/9/2010,West Bengal,Howrah,"Bator, Howrah",10.9,83.9,161.6666667,311.3333333
11,3/12/2010,West Bengal,Howrah,"Bator, Howrah",9.4,94.3,153.6666667,327.6666667
11,15/03/2010,West Bengal,Howrah,"Bator, Howrah",10.5,74.3,147.3333333,363
11,18/03/2010,West Bengal,Howrah,"Bator, Howrah",9.5,79.7,182.6666667,370
11,21/03/2010,West Bengal,Howrah,"Bator, Howrah",12.1,88.3,115.3333333,291
11,24/03/2010,West Bengal,Howrah,"Bator, Howrah",7.8,81.4,98.66666667,273.3333333
11,29/03/2010,West Bengal,Howrah,"Bator, Howrah",10.2,76,87.33333333,236
11,4/1/2010,West Bengal,Howrah,"Bator, Howrah",11.6,60.8,93.66666667,213.3333333
11,4/4/2010,West Bengal,Howrah,"Bator, Howrah",9.1,68.8,77.66666667,184.3333333
11,4/7/2010,West Bengal,Howrah,"Bator, Howrah",10.4,64.3,96.33333333,237.6666667
11,13/04/2010,West Bengal,Howrah,"Bator, Howrah",9.9,69.7,71.66666667,200.6666667
11,17/04/2010,West Bengal,Howrah,"Bator, Howrah",11.8,54.7,93.33333333,241
11,20/04/2010,West Bengal,Howrah,"Bator, Howrah",8.3,56.4,76.66666667,236.3333333
11,23/04/2010,West Bengal,Howrah,"Bator, Howrah",9.4,53.2,65,188
11,26/04/2010,West Bengal,Howrah,"Bator, Howrah",6.8,55.4,75,227
11,29/04/2010,West Bengal,Howrah,"Bator, Howrah",7.1,62.3,56.33333333,141.6666667
11,5/4/2010,West Bengal,Howrah,"Bator, Howrah",7.6,54.5,59.33333333,134.3333333
11,5/7/2010,West Bengal,Howrah,"Bator, Howrah",7,58.7,63,160
11,5/10/2010,West Bengal,Howrah,"Bator, Howrah",6.6,60.3,55.33333333,130
11,13/05/2010,West Bengal,Howrah,"Bator, Howrah",5.9,63.7,67.66666667,159
11,16/05/2010,West Bengal,Howrah,"Bator, Howrah",6.4,56.6,60,133
11,19/05/2010,West Bengal,Howrah,"Bator, Howrah",7.6,60.1,41.33333333,107
11,24/05/2010,West Bengal,Howrah,"Bator, Howrah",6.6,59.8,70,136
11,27/05/2010,West Bengal,Howrah,"Bator, Howrah",6.2,68.2,47.33333333,127.3333333
11,6/1/2010,West Bengal,Howrah,"Bator, Howrah",7.6,58.7,54.33333333,148.6666667
11,6/4/2010,West Bengal,Howrah,"Bator, Howrah",6.7,55.7,47.66666667,126
11,6/6/2010,West Bengal,Howrah,"Bator, Howrah",7.1,64.5,58,144.3333333
11,6/9/2010,West Bengal,Howrah,"Bator, Howrah",6.6,53.5,61.33333333,127.6666667
11,14/06/2010,West Bengal,Howrah,"Bator, Howrah",7.6,65.3,51.33333333,134.3333333
11,17/06/2010,West Bengal,Howrah,"Bator, Howrah",8.4,61.2,58,118.6666667
11,22/06/2010,West Bengal,Howrah,"Bator, Howrah",6.9,56.1,43.66666667,97
11,25/06/2010,West Bengal,Howrah,"Bator, Howrah",5.7,46.6,56,137.3333333
11,29/06/2010,West Bengal,Howrah,"Bator, Howrah",6,44.7,49,104.3333333
11,7/2/2010,West Bengal,Howrah,"Bator, Howrah",6,47,47,108.6666667
11,7/5/2010,West Bengal,Howrah,"Bator, Howrah",5.4,45.8,42.33333333,115.3333333
11,7/8/2010,West Bengal,Howrah,"Bator, Howrah",7.8,44.2,54.33333333,120.3333333
11,13/07/2010,West Bengal,Howrah,"Bator, Howrah",6.9,42.7,48,112
11,16/07/2010,West Bengal,Howrah,"Bator, Howrah",5.7,48.2,38,95.33333333
11,18/07/2010,West Bengal,Howrah,"Bator, Howrah",6.5,43.6,46,102.6666667
11,21/07/2010,West Bengal,Howrah,"Bator, Howrah",6,36.2,33.66666667,77.33333333
11,26/07/2010,West Bengal,Howrah,"Bator, Howrah",5.2,35.2,30,73.33333333
11,29/07/2010,West Bengal,Howrah,"Bator, Howrah",6.5,29.4,27.33333333,65.33333333
11,8/3/2010,West Bengal,Howrah,"Bator, Howrah",6.7,33.4,44,83.33333333
11,8/6/2010,West Bengal,Howrah,"Bator, Howrah",5.3,31.8,22.66666667,43.33333333
11,8/9/2010,West Bengal,Howrah,"Bator, Howrah",6.6,50.1,55.33333333,126
11,8/12/2010,West Bengal,Howrah,"Bator, Howrah",5.7,39.9,38.33333333,92.66666667
11,15/08/2010,West Bengal,Howrah,"Bator, Howrah",6.5,36.6,32,77.66666667
11,18/08/2010,West Bengal,Howrah,"Bator, Howrah",5.6,38.6,39,85
11,23/08/2010,West Bengal,Howrah,"Bator, Howrah",8.3,46.1,41.33333333,91.33333333
11,26/08/2010,West Bengal,Howrah,"Bator, Howrah",7.7,48.4,48.66666667,107.3333333
11,9/2/2010,West Bengal,Howrah,"Bator, Howrah",8.1,42,41.66666667,111.6666667
11,9/7/2010,West Bengal,Howrah,"Bator, Howrah",7.9,46.7,37.33333333,80.33333333
11,9/10/2010,West Bengal,Howrah,"Bator, Howrah",9.9,44.7,43,125.3333333
11,13/09/2010,West Bengal,Howrah,"Bator, Howrah",5.7,41,54.33333333,116
11,16/09/2010,West Bengal,Howrah,"Bator, Howrah",6,46,44,97.33333333
11,19/09/2010,West Bengal,Howrah,"Bator, Howrah",6.6,40.7,29.66666667,60.66666667
11,22/09/2010,West Bengal,Howrah,"Bator, Howrah",6.2,45.9,43.33333333,76.66666667
11,28/09/2010,West Bengal,Howrah,"Bator, Howrah",7.1,52.9,63.66666667,115.3333333
11,10/1/2010,West Bengal,Howrah,"Bator, Howrah",9.3,51.4,67.66666667,125.3333333
11,10/5/2010,West Bengal,Howrah,"Bator, Howrah",8.1,48.8,62.66666667,105.6666667
11,10/8/2010,West Bengal,Howrah,"Bator, Howrah",9.1,52.5,50,96.66666667
11,10/11/2010,West Bengal,Howrah,"Bator, Howrah",7.7,58.8,80.33333333,168.3333333
11,14/10/2010,West Bengal,Howrah,"Bator, Howrah",6.2,53.6,56.33333333,118.6666667
11,18/10/2010,West Bengal,Howrah,"Bator, Howrah",11.2,50.3,66,130
11,21/10/2010,West Bengal,Howrah,"Bator, Howrah",6.7,59.4,75.33333333,158.3333333
11,24/10/2010,West Bengal,Howrah,"Bator, Howrah",9.7,62.9,82.33333333,152.6666667
11,27/10/2010,West Bengal,Howrah,"Bator, Howrah",9.3,59.6,107.6666667,166.3333333
11,11/1/2010,West Bengal,Howrah,"Bator, Howrah",7.7,61.6,76.33333333,147
11,11/3/2010,West Bengal,Howrah,"Bator, Howrah",10.2,58.4,99,171
11,11/9/2010,West Bengal,Howrah,"Bator, Howrah",7.2,63.2,114.6666667,224.3333333
11,11/12/2010,West Bengal,Howrah,"Bator, Howrah",9.6,66.8,123.6666667,229.6666667
11,17/11/2010,West Bengal,Howrah,"Bator, Howrah",8.5,57.6,118.6666667,210.6666667
11,20/11/2010,West Bengal,Howrah,"Bator, Howrah",9.2,62.4,128.6666667,219.6666667
11,24/11/2010,West Bengal,Howrah,"Bator, Howrah",10.4,67.2,160,264.6666667
11,26/11/2010,West Bengal,Howrah,"Bator, Howrah",9.6,73.9,217,314.6666667
11,29/11/2010,West Bengal,Howrah,"Bator, Howrah",10.4,69.7,170,296
11,12/2/2010,West Bengal,Howrah,"Bator, Howrah",11.2,62.2,181,307
11,12/5/2010,West Bengal,Howrah,"Bator, Howrah",10.9,74.3,176.6666667,299
11,12/8/2010,West Bengal,Howrah,"Bator, Howrah",8.8,60.5,83.66666667,141.3333333
11,13/12/2010,West Bengal,Howrah,"Bator, Howrah",12.5,63.4,163.6666667,283.6666667
11,16/12/2010,West Bengal,Howrah,"Bator, Howrah",11.4,67.2,187.6666667,308
11,19/12/2010,West Bengal,Howrah,"Bator, Howrah",12.3,66.4,173,323.6666667
11,22/12/2010,West Bengal,Howrah,"Bator, Howrah",14.1,69.7,168.3333333,300.3333333
11,28/12/2010,West Bengal,Howrah,"Bator, Howrah",11.2,72.1,220,341
9,1/1/2010,West Bengal,Howrah,"Bandhaghat, Howrah",24.7,130.9,271.3333333,486
9,1/5/2010,West Bengal,Howrah,"Bandhaghat, Howrah",25.5,156.4,234.3333333,404.3333333
9,1/8/2010,West Bengal,Howrah,"Bandhaghat, Howrah",22.1,169,263.6666667,456
9,1/11/2010,West Bengal,Howrah,"Bandhaghat, Howrah",19,114.1,183.3333333,300.3333333
9,14/01/2010,West Bengal,Howrah,"Bandhaghat, Howrah",20.2,105.4,199,327.3333333
9,17/01/2010,West Bengal,Howrah,"Bandhaghat, Howrah",17,144.3,238.6666667,437.6666667
9,21/01/2010,West Bengal,Howrah,"Bandhaghat, Howrah",19.3,127.6,229.3333333,476.3333333
9,25/01/2010,West Bengal,Howrah,"Bandhaghat, Howrah",15.1,100.2,232.3333333,469.3333333
9,28/01/2010,West Bengal,Howrah,"Bandhaghat, Howrah",26.1,130.2,281.3333333,559.6666667
9,2/1/2010,West Bengal,Howrah,"Bandhaghat, Howrah",23.9,133.9,240,501.6666667
9,2/4/2010,West Bengal,Howrah,"Bandhaghat, Howrah",22.3,157.2,230,478.3333333
9,2/7/2010,West Bengal,Howrah,"Bandhaghat, Howrah",18.9,144.6,223.6666667,441.3333333
9,2/10/2010,West Bengal,Howrah,"Bandhaghat, Howrah",22.6,137.9,229.6666667,400.6666667
9,16/02/2010,West Bengal,Howrah,"Bandhaghat, Howrah",24.7,114.7,211,368
9,19/02/2010,West Bengal,Howrah,"Bandhaghat, Howrah",20.5,122.1,190.6666667,376
9,23/02/2010,West Bengal,Howrah,"Bandhaghat, Howrah",19.5,126.1,201,385.6666667
9,27/02/2010,West Bengal,Howrah,"Bandhaghat, Howrah",20.1,152.4,212.6666667,428.6666667
9,3/3/2010,West Bengal,Howrah,"Bandhaghat, Howrah",19.4,102.1,145,307
9,3/6/2010,West Bengal,Howrah,"Bandhaghat, Howrah",27.1,137,153.6666667,316
9,3/9/2010,West Bengal,Howrah,"Bandhaghat, Howrah",23.3,105,175.6666667,344.6666667
9,3/12/2010,West Bengal,Howrah,"Bandhaghat, Howrah",20.1,126.2,196.6666667,397.6666667
9,15/03/2010,West Bengal,Howrah,"Bandhaghat, Howrah",19.8,97.1,140.6666667,293.6666667
9,18/03/2010,West Bengal,Howrah,"Bandhaghat, Howrah",21.6,127,221.6666667,351.6666667
9,21/03/2010,West Bengal,Howrah,"Bandhaghat, Howrah",20.6,134.1,233.6666667,382
9,24/03/2010,West Bengal,Howrah,"Bandhaghat, Howrah",19.3,109.6,142.3333333,309
9,29/03/2010,West Bengal,Howrah,"Bandhaghat, Howrah",23.3,102.5,119,250.6666667
9,4/1/2010,West Bengal,Howrah,"Bandhaghat, Howrah",21.5,86.6,148.6666667,302.6666667
9,4/4/2010,West Bengal,Howrah,"Bandhaghat, Howrah",20.7,88.2,106.3333333,245.3333333
9,4/7/2010,West Bengal,Howrah,"Bandhaghat, Howrah",19.6,94.2,143.6666667,291.3333333
9,13/04/2010,West Bengal,Howrah,"Bandhaghat, Howrah",24.3,97.4,116.6666667,298
9,17/04/2010,West Bengal,Howrah,"Bandhaghat, Howrah",15.2,83.1,134.6666667,289
9,20/04/2010,West Bengal,Howrah,"Bandhaghat, Howrah",17.1,91.4,125.3333333,277.3333333
9,23/04/2010,West Bengal,Howrah,"Bandhaghat, Howrah",15.7,75.8,98.66666667,243.3333333
9,26/04/2010,West Bengal,Howrah,"Bandhaghat, Howrah",11.6,72.6,106.3333333,281.6666667
9,29/04/2010,West Bengal,Howrah,"Bandhaghat, Howrah",13.9,77.9,90,234.6666667
9,5/4/2010,West Bengal,Howrah,"Bandhaghat, Howrah",13.1,75.8,102.3333333,215.3333333
9,5/7/2010,West Bengal,Howrah,"Bandhaghat, Howrah",12.6,87.5,97.33333333,230.3333333
9,5/10/2010,West Bengal,Howrah,"Bandhaghat, Howrah",10.1,68,77.33333333,162.3333333
9,13/05/2010,West Bengal,Howrah,"Bandhaghat, Howrah",11,72.9,105,230
9,16/05/2010,West Bengal,Howrah,"Bandhaghat, Howrah",10.6,84.7,87.33333333,195.3333333
9,19/05/2010,West Bengal,Howrah,"Bandhaghat, Howrah",12.6,85.4,76.66666667,171
9,24/05/2010,West Bengal,Howrah,"Bandhaghat, Howrah",13.9,70.5,98.66666667,225.3333333
9,27/05/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.2,90.9,79,181.3333333
9,6/1/2010,West Bengal,Howrah,"Bandhaghat, Howrah",12.6,81.4,85,170
9,6/4/2010,West Bengal,Howrah,"Bandhaghat, Howrah",13,69.7,68.33333333,181.6666667
9,6/6/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.5,56.5,131.6666667,237
9,6/9/2010,West Bengal,Howrah,"Bandhaghat, Howrah",12.3,71.9,78.33333333,172
9,14/06/2010,West Bengal,Howrah,"Bandhaghat, Howrah",9.6,70.8,86.66666667,165
9,17/06/2010,West Bengal,Howrah,"Bandhaghat, Howrah",11.6,64.9,78.66666667,149.3333333
9,22/06/2010,West Bengal,Howrah,"Bandhaghat, Howrah",10.2,58.7,70.66666667,137.6666667
9,25/06/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.2,54.6,66.33333333,144.6666667
9,29/06/2010,West Bengal,Howrah,"Bandhaghat, Howrah",7.6,51.3,73,124.3333333
9,7/2/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.7,55.6,61,122
9,7/5/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8,54.7,65,139.3333333
9,7/8/2010,West Bengal,Howrah,"Bandhaghat, Howrah",11,56,72.66666667,132.3333333
9,13/07/2010,West Bengal,Howrah,"Bandhaghat, Howrah",10.7,51.3,67.33333333,146.3333333
9,16/07/2010,West Bengal,Howrah,"Bandhaghat, Howrah",12.2,63.7,56.66666667,123.6666667
9,18/07/2010,West Bengal,Howrah,"Bandhaghat, Howrah",10.5,56.9,73,136
9,21/07/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.9,52.6,66.33333333,113.3333333
9,26/07/2010,West Bengal,Howrah,"Bandhaghat, Howrah",9.2,49.4,41.66666667,88.66666667
9,29/07/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.3,39.9,44.66666667,94.66666667
